PaymentID,CustomerID,AccountID,TransactionID,PaymentType,PaymentAmount,PaymentDateTime,Status,FraudScore,FraudFlag
4891,4726,190,,Electricity,36397.03,2020-04-26 04:29:00,Failed,4,0
9240,4726,190,,UPI,43738.31,2021-12-28 23:03:00,Success,33,0
13117,3178,191,5828.0,UPI,7769.56,2020-04-02 08:29:00,Success,39,0
191,1625,192,46605.0,LoanEMI,12448.54,2020-11-03 08:45:00,Success,41,0
1018,1625,192,,UPI,19803.52,2020-12-25 07:56:00,Success,4,0
8602,1625,192,7030.0,CreditCard,2911.28,2022-05-02 23:52:00,Failed,35,0
19775,5777,193,,Electricity,6876.06,2020-12-02 05:24:00,Failed,9,0
15164,5777,193,28854.0,LoanEMI,96804.75,2021-01-28 20:58:00,Success,76,0
9652,5777,193,49677.0,Bill,2450.81,2022-04-15 16:01:00,Failed,13,0
4823,5777,193,49677.0,LoanEMI,2450.81,2022-04-17 13:06:00,Success,27,0
18016,5777,193,49677.0,UPI,2450.81,2022-04-18 09:40:00,Failed,17,0
1039,1350,194,,UPI,29278.96,2020-08-02 03:50:00,Failed,14,0
8488,9966,195,38590.0,LoanEMI,73203.31,2022-08-15 01:15:00,Failed,40,0
11965,6883,196,16462.0,LoanEMI,50509.5,2020-10-07 06:51:00,Success,12,0
5266,6883,196,10334.0,LoanEMI,70445.72,2021-08-26 08:36:00,Failed,31,0
3868,6883,196,10334.0,LoanEMI,70445.72,2021-08-26 12:36:00,Success,41,0
16274,2068,197,,Water,5280.49,2021-01-11 01:35:00,Failed,31,0
5937,6355,198,,Water,45500.56,2020-11-04 07:38:00,Success,53,0
4253,6355,198,,Electricity,9246.31,2021-11-08 18:48:00,Success,12,0
4056,5159,199,,Electricity,45699.05,2020-10-31 09:55:00,Success,38,0
1215,8560,201,,Broadband,29563.94,2020-06-27 08:27:00,Success,3,0
215,743,202,,Electricity,5947.37,2020-06-05 13:28:00,Failed,31,0
11738,743,202,30920.0,CreditCard,63696.57,2022-12-04 17:48:00,Failed,49,0
356,5666,203,,UPI,31320.17,2021-01-29 16:02:00,Success,2,0
18445,5666,203,,Water,27912.23,2021-10-14 00:46:00,Failed,18,0
11939,5666,203,,Broadband,49796.26,2021-10-15 04:32:00,Success,28,0
12853,5666,203,13690.0,CreditCard,93410.8,2021-11-25 05:12:00,Success,81,1
16554,7451,204,,Water,44624.48,2020-10-01 02:08:00,Success,40,0
14046,7451,204,,UPI,34523.53,2021-07-24 09:00:00,Success,6,0
6765,6564,205,17872.0,Bill,7561.32,2021-01-02 08:21:00,Success,35,0
10768,6564,205,15797.0,LoanEMI,35678.52,2022-05-31 19:14:00,Success,57,0
13677,133,206,47520.0,LoanEMI,50016.09,2021-05-03 21:23:00,Failed,32,0
7632,133,206,16566.0,UPI,57525.67,2021-08-21 00:45:00,Failed,61,0
209,3344,207,466.0,CreditCard,58884.88,2021-07-24 09:49:00,Failed,46,0
618,3344,207,466.0,UPI,58884.88,2021-07-25 22:38:00,Failed,22,0
13662,4910,208,38241.0,LoanEMI,75480.01,2020-12-28 11:45:00,Success,40,0
7624,5762,209,21154.0,CreditCard,4440.97,2020-05-20 03:32:00,Success,44,0
10515,5762,209,28804.0,UPI,65408.93,2021-07-01 21:15:00,Failed,33,0
748,7116,210,,Water,18923.92,2021-02-19 19:54:00,Success,6,0
6247,7116,210,12262.0,LoanEMI,93893.32,2021-03-19 20:16:00,Failed,81,1
16795,3423,211,6312.0,CreditCard,9361.17,2020-10-02 23:34:00,Failed,64,0
5923,3423,211,,Water,41138.8,2020-10-24 19:03:00,Success,62,0
8643,3423,211,,Electricity,40716.59,2021-04-24 21:26:00,Success,25,0
2024,3423,211,46321.0,LoanEMI,48642.16,2021-05-15 17:50:00,Success,43,0
11892,3690,212,28644.0,LoanEMI,19408.08,2021-07-16 10:02:00,Failed,46,0
440,7894,213,21091.0,CreditCard,27841.35,2022-06-01 17:07:00,Failed,28,0
9594,7894,213,21091.0,Bill,27841.35,2022-06-04 07:25:00,Failed,22,0
955,8137,214,,Broadband,14808.22,2020-10-28 06:49:00,Failed,23,0
13757,8137,214,17747.0,LoanEMI,20362.33,2021-04-26 14:59:00,Failed,56,0
13047,2302,215,5872.0,LoanEMI,61485.44,2020-12-06 23:20:00,Success,27,0
7401,2302,215,49746.0,Bill,33521.38,2022-02-03 20:38:00,Failed,24,0
17313,2302,215,24935.0,CreditCard,76383.55,2022-10-21 19:27:00,Failed,16,0
17670,2208,217,33061.0,Bill,31635.3,2020-12-05 23:56:00,Success,60,0
1740,2208,217,33061.0,Bill,31635.3,2020-12-11 19:43:00,Success,46,0
13068,7940,218,,Broadband,32440.87,2020-11-07 09:23:00,Success,32,0
1112,7940,218,20294.0,Bill,5669.73,2021-06-02 04:05:00,Success,21,0
14069,1909,219,,UPI,13816.94,2020-05-15 17:56:00,Failed,18,0
12090,8581,221,,Water,37711.64,2021-03-06 01:18:00,Failed,35,0
1620,8581,221,29320.0,LoanEMI,55813.33,2022-01-18 07:38:00,Success,24,0
17043,8581,221,26740.0,CreditCard,2775.37,2022-04-02 13:05:00,Failed,49,0
5645,9093,222,20356.0,CreditCard,94122.23,2020-09-19 09:29:00,Failed,76,0
15874,9093,222,20356.0,CreditCard,94122.23,2020-09-20 01:57:00,Failed,91,1
4360,9093,222,20356.0,CreditCard,94122.23,2020-09-23 08:39:00,Success,67,0
4363,9093,222,7300.0,UPI,7374.56,2021-08-16 18:18:00,Success,51,0
10391,1311,223,14994.0,Bill,37541.75,2020-04-26 06:09:00,Failed,31,0
17456,1311,223,,UPI,42573.12,2021-09-21 05:22:00,Success,64,0
3339,7789,225,,Electricity,38949.32,2021-05-01 15:17:00,Success,20,0
2079,7789,225,43088.0,CreditCard,50533.01,2021-08-17 19:23:00,Success,67,0
9135,7789,225,,Broadband,8198.08,2021-12-16 06:41:00,Failed,3,0
15426,4849,226,17891.0,UPI,72456.73,2020-07-22 16:54:00,Failed,9,0
13587,4849,226,42372.0,LoanEMI,84642.6,2020-08-14 23:49:00,Failed,64,0
9140,4849,226,,UPI,4756.33,2020-09-08 11:41:00,Failed,2,0
17090,4849,226,42930.0,CreditCard,96531.42,2022-05-16 17:40:00,Failed,100,1
9456,3044,227,25823.0,UPI,84969.41,2022-12-31 03:42:00,Failed,97,1
10659,9779,228,9157.0,LoanEMI,63136.38,2020-06-01 10:46:00,Success,26,0
18547,9779,228,29045.0,LoanEMI,95483.24,2021-11-19 05:56:00,Success,89,1
531,1967,229,,Broadband,17800.09,2020-07-27 11:34:00,Failed,7,0
10774,1967,229,12086.0,Bill,61554.16,2022-03-05 15:49:00,Success,41,0
4433,6244,230,,Water,44190.72,2021-12-09 18:13:00,Failed,30,0
6973,6244,230,29339.0,Bill,60445.05,2022-05-17 22:07:00,Failed,46,0
13926,2647,232,,UPI,47424.19,2020-08-25 01:12:00,Success,35,0
17146,5068,233,,Water,25347.79,2021-04-29 11:43:00,Failed,32,0
16219,5068,233,37660.0,CreditCard,55.67,2022-10-03 20:36:00,Failed,18,0
3201,3855,234,25781.0,LoanEMI,28740.25,2021-04-17 21:42:00,Failed,32,0
12096,3855,234,,Electricity,41545.71,2021-10-04 02:19:00,Failed,55,0
10962,3855,234,4545.0,Bill,47353.82,2022-09-06 02:30:00,Success,8,0
2558,2553,235,15568.0,LoanEMI,66448.47,2020-03-19 02:33:00,Success,20,0
8236,7881,237,22697.0,LoanEMI,69413.54,2021-02-07 08:32:00,Success,31,0
849,4633,239,42998.0,UPI,27516.23,2021-11-29 08:20:00,Success,38,0
7036,4633,239,12419.0,LoanEMI,29644.89,2022-11-21 21:55:00,Failed,48,0
7727,9880,242,14873.0,CreditCard,19769.54,2020-06-09 19:55:00,Success,24,0
17663,9880,242,14873.0,LoanEMI,19769.54,2020-06-11 03:04:00,Failed,13,0
3435,8381,244,,Electricity,25435.66,2021-10-26 04:46:00,Failed,4,0
11412,4172,245,,Electricity,19642.49,2020-06-13 16:56:00,Failed,36,0
6321,4172,245,,Electricity,17473.26,2021-07-23 01:26:00,Success,25,0
4463,4172,245,42617.0,LoanEMI,46208.73,2022-05-19 14:46:00,Success,42,0
6514,5944,246,28993.0,CreditCard,50992.75,2022-09-12 16:47:00,Failed,7,0
456,5944,246,28993.0,LoanEMI,50992.75,2022-09-17 08:38:00,Failed,18,0
12230,6126,249,7834.0,Bill,26192.27,2020-04-18 04:53:00,Failed,36,0
13784,6126,249,,UPI,36432.81,2022-01-15 00:02:00,Failed,27,0
16110,6194,250,24772.0,UPI,18531.36,2021-07-09 12:31:00,Failed,22,0
14489,6194,250,4341.0,Bill,41201.78,2022-12-02 06:50:00,Failed,17,0
8811,6161,251,14153.0,CreditCard,39276.16,2021-09-03 18:36:00,Success,11,0
3091,6161,251,23420.0,Bill,7912.03,2022-03-01 02:30:00,Failed,41,0
5687,2167,252,21126.0,UPI,93159.0,2022-11-11 07:36:00,Success,81,1
9427,9301,253,42294.0,UPI,61463.44,2020-06-02 21:11:00,Failed,20,0
19029,9301,253,42294.0,UPI,61463.44,2020-06-03 04:52:00,Success,52,0
19078,5723,254,19953.0,Bill,15520.49,2020-06-02 11:30:00,Success,20,0
5194,5723,254,32690.0,CreditCard,71086.98,2022-07-03 16:29:00,Success,40,0
7703,6360,255,36370.0,UPI,611.75,2021-03-27 20:43:00,Failed,10,0
5374,1760,256,36603.0,Bill,25364.36,2021-12-27 15:24:00,Failed,39,0
807,916,257,,UPI,25702.93,2021-01-09 05:39:00,Failed,4,0
1312,916,257,,Broadband,22574.63,2021-07-13 00:40:00,Success,11,0
3309,916,257,20073.0,CreditCard,67109.15,2022-04-07 06:52:00,Failed,39,0
9911,3440,258,11212.0,Bill,27158.77,2020-09-18 08:43:00,Success,65,0
16769,3440,258,,Electricity,6208.51,2021-11-16 08:26:00,Failed,31,0
8533,3440,258,48634.0,LoanEMI,86883.78,2021-12-02 22:10:00,Success,86,1
11289,7683,259,,Water,32134.31,2020-11-17 21:37:00,Success,22,0
17656,7683,259,31625.0,LoanEMI,57899.84,2020-11-26 16:41:00,Failed,22,0
4711,7384,260,24002.0,CreditCard,96448.57,2021-03-29 12:38:00,Success,75,0
3974,3237,261,9330.0,Bill,60472.76,2022-03-09 03:35:00,Success,19,0
6509,3237,261,26977.0,CreditCard,84942.5,2022-07-24 18:04:00,Failed,76,0
6384,7690,262,,Electricity,38090.23,2021-08-01 06:16:00,Success,15,0
14267,7690,262,2027.0,CreditCard,46366.39,2021-08-19 12:58:00,Failed,32,0
16024,5840,263,20129.0,CreditCard,97014.45,2020-07-16 01:13:00,Failed,81,1
18580,5840,263,,Electricity,2247.81,2021-08-10 01:19:00,Success,26,0
17758,5840,263,,Electricity,27058.98,2021-12-24 21:26:00,Success,35,0
15739,5840,263,35764.0,UPI,63658.13,2022-04-15 06:41:00,Success,43,0
411,9633,264,23612.0,UPI,20213.99,2020-05-03 22:32:00,Failed,23,0
5807,9633,264,33310.0,Bill,43415.97,2021-06-06 01:13:00,Failed,34,0
6644,9633,264,9825.0,LoanEMI,19347.11,2021-11-05 13:48:00,Success,34,0
15886,7866,265,31671.0,LoanEMI,56604.1,2020-11-30 04:40:00,Failed,9,0
18282,480,266,14046.0,Bill,51182.81,2020-09-27 01:11:00,Success,35,0
244,480,266,28992.0,UPI,54482.84,2021-08-02 14:26:00,Failed,33,0
13034,480,266,,UPI,42649.96,2021-12-24 11:45:00,Failed,35,0
7045,480,266,12773.0,UPI,39837.29,2022-05-09 12:26:00,Failed,22,0
17453,4836,267,,Broadband,25452.44,2021-04-06 01:04:00,Failed,27,0
9239,4836,267,44055.0,LoanEMI,462.08,2022-06-19 20:05:00,Success,20,0
14451,4836,267,38392.0,UPI,71459.78,2022-06-26 06:53:00,Failed,64,0
3739,6395,271,22353.0,CreditCard,46447.01,2020-10-03 02:24:00,Failed,41,0
7192,6690,272,,Electricity,37980.1,2021-03-22 09:56:00,Success,21,0
12056,8222,273,37330.0,CreditCard,92279.44,2020-08-10 13:16:00,Success,68,0
5952,8222,273,9355.0,LoanEMI,58431.32,2021-02-22 10:28:00,Failed,36,0
8298,8222,273,47171.0,UPI,75003.3,2023-01-11 12:14:00,Success,46,0
12865,3004,274,,Water,49572.34,2020-12-24 02:05:00,Success,56,0
15827,3004,274,36403.0,LoanEMI,16102.83,2021-01-29 00:40:00,Success,30,0
5598,7601,275,21100.0,UPI,29945.56,2021-07-27 01:48:00,Success,55,0
19182,7601,275,21100.0,CreditCard,29945.56,2021-07-28 04:01:00,Success,26,0
19090,7601,275,,Broadband,44744.06,2021-09-07 23:47:00,Success,36,0
4419,7601,275,,UPI,31802.55,2021-09-26 12:29:00,Failed,23,0
17572,5852,278,,UPI,39025.46,2020-09-08 22:08:00,Failed,39,0
15502,2538,279,41504.0,Bill,78472.29,2020-05-27 18:14:00,Success,26,0
16613,2538,279,16449.0,UPI,98404.2,2023-01-31 21:39:00,Success,72,0
2530,6616,280,44102.0,Bill,46473.04,2020-11-10 03:02:00,Success,54,0
6395,6616,280,45518.0,LoanEMI,79201.12,2021-04-21 00:19:00,Success,19,0
3634,6616,280,2464.0,CreditCard,21807.89,2021-07-21 00:49:00,Success,24,0
19731,6616,280,18280.0,LoanEMI,4645.66,2023-01-07 08:40:00,Success,54,0
10751,1983,282,1117.0,Bill,47330.17,2020-09-16 02:19:00,Failed,37,0
19207,1903,283,25297.0,CreditCard,16176.13,2021-05-31 14:11:00,Success,24,0
103,2271,284,,Broadband,27295.07,2021-05-26 18:25:00,Success,15,0
10378,731,285,42835.0,LoanEMI,89646.3,2022-01-15 20:33:00,Success,62,0
11223,3938,286,,Electricity,42073.59,2020-02-21 22:40:00,Failed,30,0
3861,2441,288,4584.0,UPI,80459.94,2021-10-30 21:53:00,Success,100,1
3596,6217,289,15875.0,UPI,482.37,2022-10-19 10:32:00,Failed,57,0
12674,6217,289,31731.0,Bill,47596.04,2023-02-06 00:12:00,Failed,52,0
12016,7870,290,,Electricity,13126.91,2020-09-18 20:41:00,Failed,6,0
5338,496,291,27637.0,UPI,51063.69,2021-02-15 07:05:00,Success,44,0
2362,5877,292,35058.0,UPI,1649.27,2020-08-21 09:19:00,Success,24,0
17078,5877,292,7865.0,LoanEMI,48926.81,2020-12-29 22:06:00,Success,58,0
12637,1422,293,,Water,39427.75,2020-02-11 23:15:00,Success,12,0
15812,1422,293,43578.0,CreditCard,8660.54,2020-12-29 19:34:00,Success,40,0
18888,2556,295,40104.0,CreditCard,27281.54,2020-02-02 08:50:00,Success,43,0
16812,2556,295,379.0,Bill,37693.22,2022-08-20 22:23:00,Failed,36,0
13003,3328,296,12839.0,CreditCard,22266.34,2022-11-13 03:22:00,Failed,47,0
9142,8292,297,,Broadband,9294.71,2020-06-02 23:58:00,Failed,26,0
6702,8292,297,4124.0,CreditCard,3352.78,2020-12-22 09:48:00,Success,30,0
14219,701,298,,UPI,11094.25,2020-05-14 08:16:00,Failed,29,0
5415,701,298,4906.0,LoanEMI,8589.15,2020-07-01 13:16:00,Failed,44,0
14726,701,298,,Broadband,3350.71,2020-10-26 10:26:00,Success,14,0
5502,701,298,,Broadband,41620.91,2021-05-17 10:50:00,Failed,44,0
1294,4290,299,25401.0,LoanEMI,5954.12,2022-04-20 21:24:00,Success,38,0
2030,6759,301,10425.0,UPI,5224.78,2022-11-30 04:08:00,Success,22,0
13077,8236,302,18169.0,UPI,61240.14,2022-12-26 00:24:00,Success,2,0
9389,8375,303,3259.0,Bill,54076.85,2022-03-09 07:26:00,Success,38,0
16861,9968,304,,Water,3450.12,2020-10-10 16:45:00,Success,26,0
7286,7231,305,4472.0,LoanEMI,27381.8,2022-01-23 14:00:00,Success,37,0
5465,7231,305,26017.0,CreditCard,52623.86,2022-04-18 09:52:00,Failed,46,0
16441,7231,305,42757.0,UPI,84014.63,2022-08-27 00:16:00,Failed,73,0
9904,5160,307,46751.0,UPI,25702.7,2020-12-24 15:09:00,Failed,20,0
11246,5160,307,,UPI,4828.78,2021-09-09 05:21:00,Success,6,0
4691,1566,309,5920.0,CreditCard,78503.27,2020-02-24 04:26:00,Success,47,0
14618,1566,309,22734.0,CreditCard,42423.7,2020-09-03 03:35:00,Failed,32,0
15725,1566,309,48342.0,Bill,74964.41,2020-12-15 11:59:00,Failed,5,0
1784,1566,309,48342.0,CreditCard,74964.41,2020-12-18 09:47:00,Success,29,0
3571,1566,309,5921.0,Bill,32038.57,2021-05-05 18:22:00,Success,19,0
5530,1566,309,29178.0,Bill,39960.23,2022-03-03 23:55:00,Failed,48,0
13197,1566,309,29178.0,UPI,39960.23,2022-03-06 00:55:00,Failed,57,0
9352,2196,310,46968.0,LoanEMI,10522.59,2021-05-14 12:35:00,Success,18,0
14371,2196,310,31422.0,LoanEMI,18499.5,2021-12-05 17:21:00,Failed,26,0
4347,9873,311,38215.0,CreditCard,35452.13,2021-11-23 03:21:00,Failed,26,0
5744,569,314,17554.0,CreditCard,25949.14,2021-06-19 00:32:00,Failed,11,0
16636,1258,315,,Broadband,14226.31,2020-07-31 12:04:00,Failed,14,0
7374,1258,315,17356.0,Bill,45928.58,2021-09-05 07:22:00,Success,37,0
1146,2723,316,44328.0,Bill,7899.08,2020-05-16 04:31:00,Failed,43,0
13500,1384,317,,UPI,47920.88,2020-02-06 09:38:00,Success,41,0
11487,1435,319,,Water,13668.1,2020-03-15 23:13:00,Success,4,0
17824,1435,319,,Water,22564.82,2020-03-25 23:56:00,Success,36,0
6605,1435,319,12815.0,LoanEMI,71938.95,2020-11-24 12:32:00,Success,14,0
6043,1435,319,11166.0,LoanEMI,89480.52,2022-05-25 07:30:00,Failed,75,0
2365,9220,320,41994.0,UPI,83824.91,2020-05-20 10:30:00,Success,67,0
2378,9220,320,,Water,20633.77,2021-12-17 21:49:00,Failed,0,0
13773,9220,320,30129.0,LoanEMI,49821.51,2022-01-31 22:28:00,Success,48,0
18894,1966,321,,Broadband,22416.8,2020-03-22 15:38:00,Failed,2,0
16985,9616,323,10527.0,Bill,87905.61,2020-07-13 08:37:00,Failed,100,1
14732,9616,323,23377.0,UPI,47254.56,2020-11-18 12:55:00,Success,39,0
9692,9616,323,14385.0,UPI,51357.43,2021-06-04 12:51:00,Success,18,0
2542,2863,324,,Water,31771.81,2020-11-06 21:19:00,Success,31,0
10577,2863,324,,Electricity,44974.95,2020-11-27 22:00:00,Failed,38,0
16255,2863,324,2318.0,CreditCard,72103.74,2022-03-04 22:33:00,Failed,67,0
15562,7942,325,,Water,30775.39,2021-05-18 03:06:00,Success,14,0
16696,361,326,,UPI,5349.41,2020-05-18 15:38:00,Success,5,0
17194,361,326,,UPI,34462.19,2021-02-26 22:00:00,Success,14,0
16534,361,326,48462.0,UPI,83198.88,2021-04-19 21:11:00,Success,74,0
11735,361,326,17209.0,CreditCard,26175.73,2021-11-29 00:21:00,Failed,14,0
4793,361,326,28594.0,UPI,36944.73,2022-01-06 12:18:00,Success,47,0
4278,361,326,24296.0,LoanEMI,41435.81,2022-08-27 09:24:00,Success,40,0
10393,361,326,26705.0,Bill,14684.41,2023-01-13 14:00:00,Success,37,0
295,361,326,26705.0,Bill,14684.41,2023-01-13 23:17:00,Success,12,0
18519,3873,328,,Water,10750.1,2020-05-10 00:05:00,Success,36,0
13169,3873,328,1376.0,Bill,52433.79,2021-01-02 09:14:00,Success,20,0
4701,4343,331,2298.0,Bill,40612.69,2020-03-08 09:56:00,Failed,37,0
13412,4343,331,39543.0,LoanEMI,68785.16,2021-09-01 12:19:00,Failed,26,0
11525,9582,332,20149.0,CreditCard,65705.96,2021-01-25 10:08:00,Success,37,0
17423,9582,332,7793.0,LoanEMI,77503.32,2022-04-10 23:28:00,Failed,39,0
5509,442,333,12378.0,LoanEMI,88692.23,2020-08-01 21:21:00,Failed,89,1
3846,442,333,24925.0,UPI,6762.06,2020-11-21 21:23:00,Success,26,0
5738,9669,334,9296.0,LoanEMI,37047.06,2021-01-06 04:22:00,Success,22,0
1982,9669,334,48021.0,UPI,5095.63,2021-02-05 05:38:00,Failed,14,0
2564,9669,334,7690.0,CreditCard,51262.76,2021-09-06 23:39:00,Success,38,0
13996,9669,334,27902.0,LoanEMI,12132.08,2022-09-12 11:35:00,Success,22,0
12383,6301,335,14534.0,LoanEMI,77455.38,2020-10-16 07:32:00,Failed,35,0
19337,6301,335,43310.0,CreditCard,42193.57,2022-04-27 20:07:00,Success,19,0
9138,6515,336,14551.0,CreditCard,57474.96,2020-08-19 14:55:00,Success,49,0
5453,6515,336,14551.0,CreditCard,57474.96,2020-08-20 14:29:00,Failed,38,0
11746,6515,336,14551.0,UPI,57474.96,2020-08-21 15:28:00,Failed,20,0
3190,6515,336,20995.0,LoanEMI,53420.15,2021-02-11 20:24:00,Failed,38,0
10006,6515,336,35159.0,UPI,71971.37,2023-02-03 13:59:00,Failed,6,0
16715,8726,339,,Electricity,27365.46,2020-04-19 13:13:00,Success,20,0
17029,8726,339,,Water,467.65,2020-06-20 20:55:00,Failed,14,0
16645,8726,339,,UPI,28758.47,2021-09-24 10:10:00,Failed,8,0
5369,8726,339,23741.0,LoanEMI,22986.06,2022-04-01 16:00:00,Failed,35,0
2899,4268,340,22857.0,Bill,42074.57,2022-04-08 07:35:00,Success,34,0
2008,4268,340,22857.0,LoanEMI,42074.57,2022-04-09 17:42:00,Success,47,0
14571,4268,340,22857.0,Bill,42074.57,2022-04-12 04:04:00,Success,54,0
4362,8264,342,,Water,32449.79,2020-07-23 16:39:00,Success,17,0
10202,8264,342,,Broadband,11177.12,2021-03-16 11:13:00,Success,34,0
13400,8264,342,32312.0,CreditCard,38268.09,2021-07-23 14:17:00,Failed,17,0
11813,4474,343,,Broadband,30168.21,2020-06-05 16:20:00,Success,38,0
5431,4474,343,8783.0,CreditCard,84727.51,2020-07-06 23:58:00,Failed,88,1
19397,4474,343,8783.0,CreditCard,84727.51,2020-07-07 03:40:00,Success,96,1
5340,4474,343,2157.0,UPI,74256.94,2021-06-04 02:49:00,Failed,10,0
9119,1750,344,12790.0,Bill,63506.42,2020-02-20 13:26:00,Success,42,0
1322,1750,344,12790.0,Bill,63506.42,2020-02-23 15:28:00,Failed,10,0
3858,2928,345,14751.0,UPI,1769.3,2020-05-13 10:42:00,Success,24,0
13743,4503,346,,Water,437.12,2021-01-01 06:58:00,Success,10,0
16119,4503,346,,Broadband,40706.92,2021-01-14 03:25:00,Failed,63,0
8301,4503,346,,Water,6491.27,2021-12-18 16:46:00,Failed,34,0
11068,929,348,33179.0,Bill,16683.12,2022-04-06 09:43:00,Failed,42,0
6518,4318,351,36059.0,LoanEMI,67891.73,2021-04-19 10:34:00,Failed,38,0
16980,4318,351,,Water,43531.97,2021-12-01 10:49:00,Failed,54,0
13382,2,353,23708.0,UPI,65384.84,2022-03-25 09:59:00,Failed,24,0
4703,7538,355,31582.0,UPI,21211.32,2022-11-09 17:15:00,Success,47,0
229,2203,356,,Water,36324.33,2021-05-30 09:30:00,Success,20,0
16261,2566,357,,Water,3413.53,2020-07-30 22:30:00,Failed,27,0
3034,2566,357,15565.0,CreditCard,14667.23,2020-11-28 02:25:00,Failed,60,0
3137,2566,357,,Water,27170.57,2021-07-31 15:08:00,Success,39,0
1340,5062,358,32647.0,UPI,15406.64,2023-01-24 19:40:00,Failed,33,0
17602,6526,359,26617.0,CreditCard,91994.31,2020-06-05 14:57:00,Success,91,1
9247,6323,360,,Electricity,45812.18,2021-02-07 15:22:00,Success,35,0
10704,6323,360,18695.0,CreditCard,71198.93,2021-08-28 05:42:00,Success,50,0
18837,6323,360,18695.0,UPI,71198.93,2021-08-29 02:11:00,Failed,19,0
1535,5797,361,49519.0,UPI,47831.28,2021-06-06 01:53:00,Success,15,0
7267,5797,361,,UPI,30672.41,2021-11-15 18:01:00,Failed,24,0
10341,5797,361,3051.0,Bill,335.88,2021-12-06 23:00:00,Success,52,0
17907,3847,362,44203.0,LoanEMI,16648.84,2022-02-13 10:58:00,Failed,64,0
14313,3847,362,24373.0,Bill,85530.29,2022-03-23 09:25:00,Success,59,0
5948,3847,362,24373.0,Bill,85530.29,2022-03-23 19:47:00,Success,90,1
11856,3078,363,,Water,18407.91,2020-02-16 15:04:00,Success,3,0
11598,3078,363,,Broadband,34482.8,2020-07-26 10:43:00,Failed,3,0
10414,3078,363,,UPI,26819.34,2021-03-31 11:05:00,Failed,37,0
9587,1261,364,29282.0,CreditCard,82909.35,2020-02-04 23:35:00,Failed,68,0
4054,1261,364,,Water,26683.53,2020-09-25 07:35:00,Failed,20,0
12398,468,365,46703.0,CreditCard,16928.03,2022-07-30 15:59:00,Success,30,0
3481,6170,366,,UPI,20377.32,2021-07-01 16:46:00,Failed,29,0
11860,6170,366,20877.0,CreditCard,92395.2,2022-10-01 02:43:00,Success,78,0
11517,5300,367,38361.0,LoanEMI,23505.78,2021-01-21 08:04:00,Failed,9,0
14478,5300,367,5728.0,UPI,18767.2,2022-07-26 17:38:00,Success,51,0
11103,5300,367,19497.0,LoanEMI,77500.25,2022-09-09 08:13:00,Failed,54,0
9888,1648,368,8771.0,CreditCard,34775.09,2020-02-15 02:18:00,Success,24,0
7126,3027,369,,Broadband,10367.5,2021-05-14 03:18:00,Success,13,0
16134,9330,370,,UPI,3736.08,2021-04-22 18:19:00,Success,34,0
16307,9330,370,15424.0,UPI,92448.88,2022-06-09 03:53:00,Failed,64,0
8172,3391,371,,Broadband,27687.74,2021-08-18 07:08:00,Success,5,0
17266,3391,371,30854.0,LoanEMI,96347.12,2022-03-02 01:22:00,Success,86,1
13878,3391,371,23058.0,LoanEMI,21405.7,2022-05-11 21:41:00,Failed,41,0
4015,1097,372,,Water,13123.5,2020-10-29 12:10:00,Failed,13,0
2001,1097,372,,Water,5335.68,2022-02-06 12:11:00,Success,30,0
8348,1276,374,,Broadband,1252.86,2021-10-12 02:05:00,Success,8,0
3501,1276,374,27919.0,CreditCard,13756.8,2022-08-05 09:53:00,Success,27,0
3377,1276,374,27919.0,LoanEMI,13756.8,2022-08-09 20:08:00,Failed,44,0
5063,8058,375,,Broadband,591.81,2021-09-13 03:40:00,Success,26,0
15247,8058,375,,Electricity,10256.25,2021-09-17 07:31:00,Failed,35,0
5813,7608,377,40260.0,UPI,44394.58,2021-03-06 15:12:00,Success,15,0
5096,7434,378,45961.0,Bill,73386.91,2022-03-08 22:12:00,Success,45,0
17976,7434,378,48009.0,LoanEMI,36045.43,2022-12-14 07:14:00,Success,15,0
14810,6227,379,,Broadband,43545.12,2020-10-19 03:11:00,Success,28,0
17744,6227,379,22405.0,Bill,85825.39,2021-12-03 01:44:00,Failed,83,1
4571,6227,379,36483.0,Bill,19624.62,2022-02-22 21:16:00,Success,26,0
19181,8647,380,291.0,Bill,58392.06,2021-07-23 00:46:00,Success,63,0
7961,8647,380,42625.0,LoanEMI,94645.93,2022-01-29 10:22:00,Success,88,1
17851,177,381,16185.0,UPI,53762.35,2021-12-16 03:50:00,Failed,38,0
18774,177,381,16185.0,Bill,53762.35,2021-12-20 07:25:00,Success,37,0
3381,177,381,16185.0,LoanEMI,53762.35,2021-12-20 11:45:00,Success,35,0
7423,177,381,16029.0,LoanEMI,61166.49,2022-08-26 22:08:00,Success,17,0
19158,8945,383,,UPI,44376.56,2020-10-18 04:08:00,Success,62,0
9993,8945,383,5183.0,Bill,66709.92,2021-03-11 13:58:00,Failed,25,0
19740,8945,383,5183.0,CreditCard,66709.92,2021-03-11 17:15:00,Success,25,0
7787,4460,385,40251.0,Bill,1686.32,2020-06-24 00:25:00,Failed,7,0
12811,367,386,,Water,23417.87,2020-02-21 09:50:00,Failed,32,0
